ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
ROP,"Rota, TT",GUM,"Guam, TT"
ROP,"Rota, TT",SPN,"Saipan, TT"
ROP,"Rota, TT",GUM,"Guam, TT"
ROW,"Roswell, NM",DFW,"Dallas/Fort Worth, TX"
ROW,"Roswell, NM",PHX,"Phoenix, AZ"
ROW,"Roswell, NM",TUS,"Tucson, AZ"
ROW,"Roswell, NM",LBB,"Lubbock, TX"
RQE,"Prosser, WA",ABQ,"Albuquerque, NM"
RQE,"Prosser, WA",ABQ,"Albuquerque, NM"
RQV,"Salt Lake City, UT",DSI,"Destin, FL"
RSH,"Russian Mission, AK",KUK,"Kasigluk, AK"
RSH,"Russian Mission, AK",BET,"Bethel, AK"
RSH,"Russian Mission, AK",BET,"Bethel, AK"
RSH,"Russian Mission, AK",KLG,"Kalskag, AK"
RSH,"Russian Mission, AK",ANI,"Aniak, AK"
RSH,"Russian Mission, AK",KSM,"St. Mary's, AK"
RSH,"Russian Mission, AK",BET,"Bethel, AK"
RSH,"Russian Mission, AK",KLG,"Kalskag, AK"
RSH,"Russian Mission, AK",ANI,"Aniak, AK"
RSH,"Russian Mission, AK",BET,"Bethel, AK"
RSH,"Russian Mission, AK",KLG,"Kalskag, AK"
RSH,"Russian Mission, AK",ANI,"Aniak, AK"
RSH,"Russian Mission, AK",ANI,"Aniak, AK"
RSH,"Russian Mission, AK",SHX,"Shageluk, AK"
RSH,"Russian Mission, AK",BET,"Bethel, AK"
RSH,"Russian Mission, AK",KSM,"St. Mary's, AK"
RSH,"Russian Mission, AK",MLL,"Marshall, AK"
RSH,"Russian Mission, AK",MOU,"Mountain Village, AK"
RSH,"Russian Mission, AK",PQS,"Pilot Station, AK"
RSH,"Russian Mission, AK",KKI,"Akiachak, AK"
RSH,"Russian Mission, AK",BET,"Bethel, AK"
RSH,"Russian Mission, AK",PQS,"Pilot Station, AK"
RSJ,"Rosario, WA",KEH,"Kenmore, WA"
RSJ,"Rosario, WA",LPS,"Lopez Island, WA"
RST,"Rochester, MN",MSP,"Minneapolis, MN"
RST,"Rochester, MN",MSP,"Minneapolis, MN"
RST,"Rochester, MN",MSP,"Minneapolis, MN"
RST,"Rochester, MN",MSP,"Minneapolis, MN"
RST,"Rochester, MN",MSP,"Minneapolis, MN"
RST,"Rochester, MN",DRT,"Del Rio, TX"
RST,"Rochester, MN",MSP,"Minneapolis, MN"
RST,"Rochester, MN",MSP,"Minneapolis, MN"
RST,"Rochester, MN",MSP,"Minneapolis, MN"
RST,"Rochester, MN",MSP,"Minneapolis, MN"
RST,"Rochester, MN",ORD,"Chicago, IL"
RST,"Rochester, MN",MEM,"Memphis, TN"
RST,"Rochester, MN",VNY,"Van Nuys, CA"
RST,"Rochester, MN",MQY,"Smyrna, TN"
RST,"Rochester, MN",ORD,"Chicago, IL"
RST,"Rochester, MN",BMI,"Bloomington/Normal, IL"
RSW,"Fort Myers, FL",CVG,"Cincinnati, OH"
RSW,"Fort Myers, FL",TPA,"Tampa, FL"
RSW,"Fort Myers, FL",BOS,"Boston, MA"
RSW,"Fort Myers, FL",JFK,"New York, NY"
RSW,"Fort Myers, FL",DTW,"Detroit, MI"
RSW,"Fort Myers, FL",MIA,"Miami, FL"
RSW,"Fort Myers, FL",JAX,"Jacksonville, FL"
RSW,"Fort Myers, FL",ATL,"Atlanta, GA"
RSW,"Fort Myers, FL",FLL,"Fort Lauderdale, FL"
RSW,"Fort Myers, FL",DTW,"Detroit, MI"
RSW,"Fort Myers, FL",CVG,"Cincinnati, OH"
RSW,"Fort Myers, FL",MSP,"Minneapolis, MN"
RSW,"Fort Myers, FL",MSP,"Minneapolis, MN"
RSW,"Fort Myers, FL",MSP,"Minneapolis, MN"
RSW,"Fort Myers, FL",DTW,"Detroit, MI"
RSW,"Fort Myers, FL",MIA,"Miami, FL"
RSW,"Fort Myers, FL",MSP,"Minneapolis, MN"
RSW,"Fort Myers, FL",LGA,"New York, NY"
RSW,"Fort Myers, FL",ATL,"Atlanta, GA"
